"Betweeness"	"Closeness"	"Degree"	"Eigenvector"	"Clustering_coefficient"
0	-9.73136970918581e-09	0	1.809664481399e-17	0
1.56798789545576	-1.03468303138939e-08	0	-2.12910521634792e-08	0
0	-9.73136970918581e-09	0	-1.29394590037638e-07	0.390243902439024
-0.0144780536038098	-9.75681326855458e-09	0	-1.02388333017817e-06	0.130081300813008
-1.55357633177152	-9.51524729888025e-09	0	-3.04658677296191e-06	0.130081300813008
0	-8.34359048472173e-09	0	-1.06165024868382e-06	0.130081300813008
0	-8.34359048472173e-09	0	-2.48221425272556e-06	0.390243902439024
-0.048373983739836	-9.00335565313676e-09	0	-4.57706167415442e-07	0.130081300813008
-6.23906447098079	-9.5185448630063e-09	0	-4.04955630573634e-07	0
-5.78565271263886	2.61000682158963e-09	0	-1.89787696380281e-06	0
0.0896227006938375	2.02887416212545e-07	0	-1.9022161681585e-07	0
5.71097041742215	9.7597154281382e-08	0	-1.90656773026724e-08	0
6.04862579898503	1.15974015500953e-07	0	-1.91092862012455e-09	0
6.16691848191181	1.38374825583716e-07	0	-1.91542164644636e-10	0
7.85501904916373	1.7067622021629e-07	0.0731707317073171	-1.93220639754156e-11	0
-41.8410046213694	-2.93636498784538e-07	0	-3.16299812385698e-12	0
-0.341987402879454	-2.50721588549254e-07	0	7.87348999088489e-14	0
-0.341987402879369	-2.16572230427199e-07	0	7.95043655812154e-13	0
0	-1.81125983307964e-07	0	6.42397103162531e-18	0
0.34198740287934	-2.07784486560978e-07	0	7.70637366606448e-17	0
0.285076833773473	-2.40794145879792e-07	0	3.74236830109275e-16	0.365853658536585
0	-2.35142181624344e-07	0	-4.30951263977923e-06	0.365853658536585
5.72908425378	-2.75723714000017e-07	0.024390243902439	-2.17150308937555e-05	0.235772357723577
0	-2.86137271888088e-07	0	-1.70164915167854e-05	-0.390243902439024
-29.3716643529369	-3.34176475897617e-07	-0.024390243902439	-0.000149772378803218	-0.0650406504065041
24.850210401289	-2.68834597762284e-07	0.024390243902439	-6.58215154545753e-05	0
-0.858761461118227	-2.63614033845953e-07	0	5.85829952794183e-05	0
28.8918194881526	1.28675990221925e-08	0	0.000514723593038371	0
-0.024657931549581	5.6252171707846e-09	0	-0.000174581597892617	0
2.17763220794147	1.10285953197262e-08	0	-0.000174047239718264	0.00813008130081301
0	-2.29427947287227e-07	0	5.35104256950425e-05	0.390243902439024
-3.35319305111238	-2.72241253764823e-07	0	0.000239845481850908	0.130081300813008
9.11188843487719	-2.56771767338641e-09	0	0.000491891942086696	0.0341463414634146
-96.885130302504	-3.63260475955715e-07	-0.0243902439024382	0.00140180044693611	0.0609756097560976
30.9402491839579	-1.95455125173206e-08	0	-0.000831527220495196	0.130081300813008
-70.967969754483	-7.66037719441475e-08	-0.0731707317073171	-0.00356070032058752	0.00813008130081301
80.9308509160337	-1.16109573729468e-08	0	-0.000344165220666674	0.0040650406504065
