"Betweeness"	"Closeness"	"Degree"	"Eigenvector"	"Clustering_coefficient"
0	-9.22110243221062e-08	-0.00702576112412157	1.63195526846059e-17	0
7.77764560070329	-1.29801743145558e-07	0.00234192037470748	-1.60636008168225e-08	0
0.00685848109735697	-9.12133609182848e-08	0.00234192037470748	-9.78285047633064e-08	0.346604215456674
1.87429546135822	-9.14285705081526e-08	0	-7.75348322459826e-07	0.121779859484778
3.04371010871216	-1.82366346706679e-07	-0.0163934426229506	-2.3118531277266e-06	0.117096018735363
0.352943697921937	-1.12881947787183e-07	0.0187353629976581	-8.2048474857979e-07	0.117096018735363
0.0652540797739861	-1.18475305833742e-07	0.00234192037470748	-2.02870144713088e-06	0.352068696330991
1.10321137341457	-1.18125092017109e-07	0.00234192037470748	-3.70782472221802e-07	0.120999219359875
-3.81338979907423	-1.83377124508279e-07	-0.00234192037470748	-3.28954956107006e-07	0.00858704137392662
-1.75827743798402	-1.42524578110808e-07	0.0163934426229506	-1.56456037961164e-06	0.0078064012490242
3.75939083871695	5.43602941258429e-08	0.00468384074941453	-1.46378983692403e-07	0
6.39493411553678	-7.08507824573876e-08	0	-1.46559648966012e-08	0
4.67798120425715	-1.17824096543636e-07	0	-1.46725775969801e-09	0
3.12174966335181	-1.64055216347994e-07	0.00234192037470704	-1.45638309740967e-10	0
-1.01712078451919	-2.2755993315618e-07	0.00936768149882905	-1.96510167984494e-12	0
-12.0395399540803	-3.53693322323003e-07	-0.00234192037470748	1.25703346545958e-10	0
1.14251932933598	-2.68743661185032e-07	0.00234192037470704	1.01958230358799e-09	0
2.96219146048348	-1.92401494550728e-07	0	1.57941337781017e-07	0
3.84557415405026	-1.08043734888506e-07	0	1.58292984769881e-08	0
3.79453061810881	-1.50402884182372e-07	0	1.59671632300477e-09	0
3.84151307229263	-1.7468764523996e-07	-0.00468384074941453	2.63369874795463e-10	0.325136612021858
1.89946702724806	-1.4025160448972e-07	0	-3.54864574629237e-06	0.330210772833724
13.0801641908408	-1.64733172666195e-07	-0.00468384074941408	-1.78245901949955e-05	0.202966432474629
1.2999636458337	-1.42676184517707e-07	0.0140515222482436	-1.40931014016777e-05	-0.36768149882904
-1.52097067211525	-1.84711418867335e-07	-0.00468384074941408	-0.000119807236802648	-0.0608899297423888
3.84784662367068	-1.67304098397451e-07	0.00468384074941408	-2.7945658592009e-05	0.00234192037470726
-0.11057768066199	-1.70203109838972e-07	-0.0117096018735365	-0.000166194022664083	0
9.87042387736483	-3.65971649763741e-08	-0.0140515222482431	-0.000371001189585485	0
0.978495640348146	-3.19543662725605e-08	0.00234192037470748	-0.000226212980530593	0.00078064012490242
0.823906859484023	-8.42413197847062e-08	-0.0234192037470722	-0.000186071783826811	0.00897736143637783
0.271802533754838	-1.36108463950576e-07	0.00702576112412157	3.9987266442174e-05	0.353629976580796
-1.32916422996254	-1.73841811868382e-07	-0.00468384074941497	0.000199985719424849	0.117876658860265
4.66031312870712	-9.39694298791188e-08	0.00234192037470748	0.000312930262669523	0.0306791569086651
-20.020761369311	-2.1146095081589e-07	-0.0140515222482431	0.000660177689404692	0.0519125683060109
39.8795108966868	-3.27597320067593e-08	0	-0.00120126518175829	0.104605776736924
-16.6119441180226	-1.86851112099907e-07	-0.00702576112412157	-0.002914266578107	0
19.5618661659328	-1.50419284111638e-07	-0.0163934426229506	-0.000296016017390632	0
-0.149897787026703	-1.35573534634293e-07	-0.0163934426229506	-1.53493092467359e-05	0.00936768149882904
19.1532734553741	-1.24661301511382e-07	-0.00234192037470748	-0.000112566509675789	0.0101483216237315
8.47195071288991	-1.04362591237835e-07	0	8.29078222209518e-07	0
8.49738743731413	-9.31668348891118e-08	0	4.46088664139751e-08	0
7.76550998594428	-3.18988849097568e-08	0	4.5943133220131e-09	0
3.50192777805111	-1.09117039055295e-07	0.00702576112412157	-1.0041936070477e-05	-0.372365339578454
-4.24283491240863	-2.11083900874165e-07	-0.00936768149882905	-8.82983900714311e-05	-0.12256049960968
6.89756347351749	-1.17700128332993e-07	0	-1.08839023621871e-05	-0.124902419984387
-9.04351338659126	-1.30684691969287e-07	-0.00936768149882905	-1.51344884254054e-05	0.0487900078064012
-8.41809905994523	-1.51272302983783e-07	0.00936768149882905	-6.81750063127532e-05	0.302888368462139
-28.2401600838084	-2.14819776902809e-07	-0.0187353629976581	-0.000677058321968227	0.00480093676814988
4.16971914497526	-1.36773623328837e-07	-0.00936768149882905	-8.2959575529584e-05	0.0529274004683841
1.69274057711573	-1.41548798562635e-07	-0.0140515222482431	-4.63297754007232e-05	0
-0.0200387325925231	-9.80008035230448e-08	-0.00468384074941408	-1.17871238640694e-05	0.00156128024980484
-0.127857553661801	-9.9913323830397e-08	-0.00702576112412157	-1.63055152009411e-06	-0.0437158469945355
5.92138817874559	-1.7854465789139e-07	-0.00234192037470748	-3.11974185917742e-07	-0.0969555035128806
1.99755023266903	-3.92607989537126e-08	0	-3.12545179377059e-07	-0.147540983606557
0.328145752498404	-5.00309248610347e-08	-0.00702576112412157	6.12178887560205e-08	-0.143637782982045
0.998817766269369	-4.49928960642916e-08	0	5.06992331748524e-07	-0.197111631537861
8.56717574959407	-9.83691246487866e-08	-0.00234192037470748	3.84993274347302e-07	-0.0944574551131928
-0.0799262746172857	-9.15766222976493e-08	-0.00702576112412157	4.07423818913033e-07	-0.0433255269320843
0.0292599477025706	-8.31750538800074e-08	0.0117096018735365	1.89557332709347e-06	-0.192427790788447
0.00348488357856036	-8.38833694863437e-08	-0.00234192037470704	4.006243742139e-07	-0.185011709601874
-7.40657746452894	-1.83612590753252e-07	-0.00702576112412157	1.74477030775006e-07	-0.0456674473067916
0.371330099350928	-1.08316101562453e-07	0.00936768149882905	1.73499789998396e-06	0.00078064012490242
3.21289426197859	2.48788491747211e-08	0.00702576112412157	1.90314905442469e-07	-0.371584699453552
1.2652462560867	-4.63797877935459e-08	0.00234192037470704	3.84536961199535e-08	-0.372365339578454
1.00593688197205	-8.18637214448177e-08	-0.00936768149882905	1.74072132797962e-05	-0.124512099921936
0.209717379268	-5.55617252283964e-08	-0.0140515222482431	1.74929399306991e-06	0
-7.20321598535702	-1.09898201240173e-07	-0.00702576112412245	0.000919786349705505	0
3.38463031018114	-9.63968016608045e-08	-0.00234192037470748	0.00157808573882291	0.00117096018735363
5.92737054544841	-6.57997302845115e-08	-0.00936768149882816	0.00183432260154661	0.00234192037470726
19.4560769228668	-1.98379425933246e-08	-0.00936768149882816	0.000722726812863543	0
5.53530869318729	-3.28863441639057e-08	0.00234192037470748	-0.00049629202944721	0.0359094457455113
1.22340542462609	-1.03701398773503e-07	0.00234192037470748	-0.000552060464638128	0.0179547228727557
1.93186745722018	-7.77937013873213e-08	0.00234192037470704	-6.73743504377403e-05	0
-0.132506153978056	-7.54545572282988e-08	0	-6.58358786159957e-06	0.00078064012490242
-0.381778649176056	-6.12470940647035e-08	0	-6.56227127534418e-07	0
0.667241720548471	-4.64715008200421e-08	0	-6.30723727571473e-08	0
1.06993250575429	-7.91919969643582e-08	0	1.68663629669455e-08	0
0.668321865869189	-9.2409968933271e-08	0.00234192037470748	2.29379428082445e-07	0
